timestamp,hook_event_name,session_id,verdict
2026-08-05T01:51:29Z,SessionEnd,0192464a-0962-4dd4-8713-e4526b73408d,matched
2026-08-05T01:55:42Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:02:31Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:08:28Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:13:47Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:18:47Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:23:16Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:32:13Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:33:03Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:34:40Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:37:13Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:44:32Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:58:28Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T02:59:13Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:06:48Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:07:03Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:08:46Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:17:23Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:29:51Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:36:45Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:41:50Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:54:25Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T03:55:52Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T04:21:02Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T04:24:57Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
2026-08-05T04:45:41Z,Notification,145135d8-9c40-459f-a956-c3ffd1e40f5b,matched
1785894665.32614,PreToolUse,145135d8-9c40-459f-a956-c3ffd1e40f5b,missed
1785894689.90083,PreToolUse,145135d8-9c40-459f-a956-c3ffd1e40f5b,missed
1785894870.4188192,PreToolUse,145135d8-9c40-459f-a956-c3ffd1e40f5b,missed
1785895163.5299761,PreToolUse,145135d8-9c40-459f-a956-c3ffd1e40f5b,missed
1785895189.092324,PreToolUse,145135d8-9c40-459f-a956-c3ffd1e40f5b,missed
